Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;x;;Peukert 1,75V;
[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];;;;x;;Duração;Corrente
23/11/2022 21:32;8;CHA;125:01:56;01:15:00;3;1;EQUALIZACAO_4X_C20;2,230;1,224;1,53038;4,932449;1,530401;-3,402069;19,010279;48,632054;29,621774;3,35562;;;;;;;
23/11/2022 21:47;8;CHA;125:16:56;01:29:59;3;1;EQUALIZACAO_4X_C20;2,239;1,224;1,836396;4,932449;1,836417;-3,096053;19,694142;49,315916;29,621774;4,039483;;;;;;;
23/11/2022 22:02;8;CHA;125:31:56;01:45:00;3;1;EQUALIZACAO_4X_C20;2,244;1,224;2,142443;4,932449;2,142464;-2,790006;20,380203;50,001977;29,621774;4,725543;;;;;;;
23/11/2022 22:17;8;CHA;125:46:56;02:00:00;3;1;EQUALIZACAO_4X_C20;2,250;1,224;2,448487;4,932449;2,448508;-2,483963;21,067901;50,689675;29,621774;5,413241;;;;;;;
23/11/2022 22:32;8;CHA;126:01:56;02:15:00;3;1;EQUALIZACAO_4X_C20;2,258;1,224;2,754526;4,932449;2,754547;-2,177923;21,757572;51,379347;29,621774;6,102913;;;;;;;
23/11/2022 22:47;8;CHA;126:16:56;02:30:00;3;1;EQUALIZACAO_4X_C20;2,269;1,224;3,060664;4,932449;3,060686;-1,871785;22,450389;52,072163;29,621774;6,795729;;;;;;;
23/11/2022 23:02;8;CHA;126:31:56;02:44:59;3;1;EQUALIZACAO_4X_C20;2,284;1,224;3,366629;4,932449;3,366651;-1,56582;23,146791;52,768565;29,621774;7,492131;;;;;;;
23/11/2022 23:17;8;CHA;126:46:56;03:00:00;3;1;EQUALIZACAO_4X_C20;2,303;1,224;3,672739;4,932449;3,672761;-1,25971;23,848673;53,470447;29,621774;8,194013;;;;;;;
23/11/2022 23:32;8;CHA;127:01:56;03:15:00;3;1;EQUALIZACAO_4X_C20;2,328;1,224;3,978764;4,932449;3,978785;-0,953685;24,557019;54,178793;29,621774;8,902359;;;;;;;
23/11/2022 23:47;8;CHA;127:16:56;03:30:00;3;1;EQUALIZACAO_4X_C20;2,369;1,224;4,284863;4,932449;4,284884;-0,647586;25,275246;54,89702;29,621774;9,620586;;;;;;;
24/11/2022 00:02;8;CHA;127:31:56;03:45:00;3;1;EQUALIZACAO_4X_C20;2,544;1,224;4,590904;4,932449;4,590925;-0,341545;26,019109;55,640883;29,621774;10,36445;;;;;;;
24/11/2022 00:17;8;CHA;127:46:56;04:00:00;3;1;EQUALIZACAO_4X_C20;2,670;1,18;4,896628;4,932449;4,896649;-0,035821;26,819942;56,441716;29,621774;11,165283;;;;;;;
24/11/2022 00:32;8;CHA;128:01:56;04:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,765;5,134193;4,932449;5,134214;0,201744;27,454228;57,076002;29,621774;11,799569;;;;;;;
24/11/2022 00:47;8;CHA;128:16:56;04:29:59;3;1;EQUALIZACAO_4X_C20;2,670;0,545;5,295005;4,932449;5,295026;0,362556;27,883589;57,505363;29,621774;12,22893;;;;;;;
24/11/2022 01:02;8;CHA;128:31:56;04:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,423;5,414887;4,932449;5,414908;0,482437;28,203667;57,825441;29,621774;12,549007;;;;;;;
24/11/2022 01:17;8;CHA;128:46:56;04:59:59;3;1;EQUALIZACAO_4X_C20;2,670;0,346;5,510297;4,932449;5,510318;0,577848;28,458408;58,080182;29,621774;12,803748;;;;;;;
24/11/2022 01:32;8;CHA;129:01:56;05:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,292;5,589579;4,932449;5,589601;0,65713;28,670088;58,291862;29,621774;13,015429;;;;;;;
24/11/2022 01:47;8;CHA;129:16:56;05:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,253;5,657469;4,932449;5,65749;0,72502;28,85135;58,473124;29,621774;13,19669;;;;;;;
24/11/2022 02:02;8;CHA;129:31:56;05:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,223;5,716836;4,932449;5,716858;0,784387;29,009858;58,631632;29,621774;13,355198;;;;;;;
24/11/2022 02:17;8;CHA;129:46:56;06:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,201;5,769771;4,932449;5,769792;0,837322;29,15119;58,772965;29,621774;13,496531;;;;;;;
24/11/2022 02:32;8;CHA;130:01:56;06:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,183;5,817644;4,932449;5,817666;0,885195;29,27901;58,900784;29,621774;13,62435;;;;;;;
24/11/2022 02:47;8;CHA;130:16:56;06:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,169;5,861546;4,932449;5,861568;0,929097;29,396226;59,018;29,621774;13,741567;;;;;;;
24/11/2022 03:02;8;CHA;130:31:56;06:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,157;5,902282;4,932449;5,902303;0,969833;29,504988;59,126762;29,621774;13,850328;;;;;;;
24/11/2022 03:17;8;CHA;130:46:56;07:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,148;5,940492;4,932449;5,940513;1,008043;29,607007;59,228781;29,621774;13,952347;;;;;;;
24/11/2022 03:32;8;CHA;131:01:56;07:14:59;3;1;EQUALIZACAO_4X_C20;2,670;0,141;5,976637;4,932449;5,976658;1,044187;29,703511;59,325285;29,621774;14,048851;;;;;;;
24/11/2022 03:47;8;CHA;131:16:56;07:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,135;6,011108;4,932449;6,01113;1,078659;29,795548;59,417322;29,621774;14,140889;;;;;;;
24/11/2022 04:02;8;CHA;131:31:56;07:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,13;6,044167;4,932449;6,044188;1,111718;29,883813;59,505587;29,621774;14,229154;;;;;;;
24/11/2022 04:17;8;CHA;131:46:56;07:59:59;3;1;EQUALIZACAO_4X_C20;2,670;0,126;6,076114;4,932449;6,076135;1,143664;29,969109;59,590883;29,621774;14,31445;;;;;;;
24/11/2022 04:32;8;CHA;132:01:56;08:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,122;6,107087;4,932449;6,107108;1,174638;30,051807;59,673581;29,621774;14,397147;;;;;;;
24/11/2022 04:47;8;CHA;132:16:56;08:29:59;3;1;EQUALIZACAO_4X_C20;2,670;0,119;6,137197;4,932449;6,137218;1,204748;30,132199;59,753973;29,621774;14,477539;;;;;;;
24/11/2022 05:02;8;CHA;132:31:56;08:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,116;6,166584;4,932449;6,166605;1,234135;30,210661;59,832435;29,621774;14,556001;;;;;;;
24/11/2022 05:17;8;CHA;132:46:56;09:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,114;6,195346;4,932449;6,195367;1,262897;30,287453;59,909227;29,621774;14,632793;;;;;;;
24/11/2022 05:32;8;CHA;133:01:56;09:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,112;6,223554;4,932449;6,223576;1,291105;30,362768;59,984542;29,621774;14,708109;;;;;;;
24/11/2022 05:47;8;CHA;133:16:56;09:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,11;6,251291;4,932449;6,251312;1,318842;30,436824;60,058598;29,621774;14,782164;;;;;;;
24/11/2022 06:02;8;CHA;133:31:56;09:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,109;6,278602;4,932449;6,278624;1,346153;30,509743;60,131517;29,621774;14,855084;;;;;;;
24/11/2022 06:17;8;CHA;133:46:56;09:59:59;3;1;EQUALIZACAO_4X_C20;2,670;0,107;6,305577;4,932449;6,305598;1,373127;30,581764;60,203538;29,621774;14,927104;;;;;;;
24/11/2022 06:32;8;CHA;134:01:56;10:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,106;6,332258;4,932449;6,33228;1,399809;30,653002;60,274776;29,621774;14,998343;;;;;;;
24/11/2022 06:47;8;CHA;134:16:56;10:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,105;6,358684;4,932449;6,358706;1,426235;30,723559;60,345333;29,621774;15,068899;;;;;;;
24/11/2022 07:02;8;CHA;134:31:56;10:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,105;6,384935;4,932449;6,384956;1,452486;30,793646;60,41542;29,621774;15,138986;;;;;;;
24/11/2022 07:17;8;CHA;134:46:56;11:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,411002;4,932449;6,411024;1,478553;30,863245;60,485019;29,621774;15,208585;;;;;;;
24/11/2022 07:32;8;CHA;135:01:56;11:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,436986;4,932449;6,437008;1,504537;30,932621;60,554395;29,621774;15,277962;;;;;;;
24/11/2022 07:47;8;CHA;135:16:56;11:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,103;6,462894;4,932449;6,462916;1,530445;31,001794;60,623568;29,621774;15,347134;;;;;;;
24/11/2022 08:02;8;CHA;135:31:56;11:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,103;6,488743;4,932449;6,488765;1,556294;31,07081;60,692584;29,621774;15,41615;;;;;;;
24/11/2022 08:17;8;CHA;135:46:56;12:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,103;6,514534;4,932449;6,514555;1,582085;31,139669;60,761443;29,621774;15,485009;;;;;;;
24/11/2022 08:32;8;CHA;136:01:56;12:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,103;6,540313;4,932449;6,540334;1,607864;31,208498;60,830272;29,621774;15,553838;;;;;;;
24/11/2022 08:47;8;CHA;136:16:56;12:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,103;6,566105;4,932449;6,566126;1,633656;31,277361;60,899135;29,621774;15,622701;;;;;;;
24/11/2022 09:02;8;CHA;136:31:56;12:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,103;6,591872;4,932449;6,591894;1,659423;31,346158;60,967932;29,621774;15,691499;;;;;;;
24/11/2022 09:17;8;CHA;136:46:56;12:59:59;3;1;EQUALIZACAO_4X_C20;2,670;0,103;6,617627;4,932449;6,617648;1,685178;31,414922;61,036696;29,621774;15,760262;;;;;;;
24/11/2022 09:32;8;CHA;137:01:56;13:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,64342;4,932449;6,643441;1,710971;31,483788;61,105562;29,621774;15,829128;;;;;;;
24/11/2022 09:47;8;CHA;137:16:56;13:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,103;6,669267;4,932449;6,669288;1,736818;31,552798;61,174572;29,621774;15,898138;;;;;;;
24/11/2022 10:02;8;CHA;137:31:56;13:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,695153;4,932449;6,695174;1,762704;31,621912;61,243686;29,621774;15,967253;;;;;;;
24/11/2022 10:17;8;CHA;137:46:56;14:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,721082;4,932449;6,721103;1,788632;31,691141;61,312915;29,621774;16,036481;;;;;;;
24/11/2022 10:32;8;CHA;138:01:56;14:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,747013;4,932449;6,747034;1,814564;31,760377;61,382151;29,621774;16,105717;;;;;;;
24/11/2022 10:47;8;CHA;138:16:56;14:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,773037;4,932449;6,773058;1,840588;31,829859;61,451633;29,621774;16,1752;;;;;;;
24/11/2022 11:02;8;CHA;138:31:56;14:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,106;6,799083;4,932449;6,799104;1,866634;31,899401;61,521175;29,621774;16,244741;;;;;;;
24/11/2022 11:17;8;CHA;138:46:56;14:59:59;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,82512;4,932449;6,825141;1,89267;31,968917;61,590692;29,621774;16,314258;;;;;;;
24/11/2022 11:32;8;CHA;139:01:56;15:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,851206;4,932449;6,851228;1,918757;32,038568;61,660342;29,621774;16,383908;;;;;;;
24/11/2022 11:47;8;CHA;139:16:56;15:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,105;6,877348;4,932449;6,877369;1,944898;32,108363;61,730138;29,621774;16,453704;;;;;;;
24/11/2022 12:02;8;CHA;139:31:56;15:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,903468;4,932449;6,90349;1,971019;32,178104;61,799878;29,621774;16,523445;;;;;;;
24/11/2022 12:17;8;CHA;139:46:56;16:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,105;6,929598;4,932449;6,929619;1,997149;32,24787;61,869644;29,621774;16,59321;;;;;;;
24/11/2022 12:32;8;CHA;140:01:56;16:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,105;6,955717;4,932449;6,955739;2,023268;32,317607;61,939381;29,621774;16,662947;;;;;;;
24/11/2022 12:47;8;CHA;140:16:56;16:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;6,981827;4,932449;6,981849;2,049378;32,387319;62,009093;29,621774;16,73266;;;;;;;
24/11/2022 13:02;8;CHA;140:31:56;16:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,007888;4,932449;7,00791;2,075439;32,4569;62,078674;29,621774;16,802241;;;;;;;
24/11/2022 13:17;8;CHA;140:46:56;16:59:59;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,033934;4,932449;7,033955;2,101485;32,526441;62,148215;29,621774;16,871782;;;;;;;
24/11/2022 13:32;8;CHA;141:01:56;17:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,059979;4,932449;7,06;2,127529;32,595979;62,217753;29,621774;16,941319;;;;;;;
24/11/2022 13:47;8;CHA;141:16:56;17:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,086036;4,932449;7,086058;2,153587;32,665551;62,287325;29,621774;17,010892;;;;;;;
24/11/2022 14:02;8;CHA;141:31:56;17:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,112085;4,932449;7,112107;2,179636;32,735102;62,356876;29,621774;17,080442;;;;;;;
24/11/2022 14:17;8;CHA;141:46:56;17:59:59;3;1;EQUALIZACAO_4X_C20;2,670;0,105;7,138175;4,932449;7,138196;2,205726;32,804759;62,426533;29,621774;17,150099;;;;;;;
24/11/2022 14:32;8;CHA;142:01:56;18:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,164267;4,932449;7,164288;2,231818;32,874424;62,496198;29,621774;17,219764;;;;;;;
24/11/2022 14:47;8;CHA;142:16:56;18:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,19035;4,932449;7,190371;2,257901;32,944064;62,565838;29,621774;17,289404;;;;;;;
24/11/2022 15:02;8;CHA;142:31:56;18:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,2164;4,932449;7,216421;2,283951;33,013616;62,635391;29,621774;17,358957;;;;;;;
24/11/2022 15:17;8;CHA;142:46:56;19:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,242406;4,932449;7,242428;2,309957;33,083052;62,704826;29,621774;17,428393;;;;;;;
24/11/2022 15:32;8;CHA;143:01:56;19:14:59;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,268349;4,932449;7,26837;2,3359;33,152317;62,774091;29,621774;17,497657;;;;;;;
24/11/2022 15:47;8;CHA;143:16:56;19:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,104;7,294265;4,932449;7,294286;2,361816;33,221512;62,843286;29,621774;17,566852;;;;;;;
24/11/2022 16:02;8;CHA;143:31:56;19:44:59;3;1;EQUALIZACAO_4X_C20;2,670;0,103;7,320095;4,932449;7,320116;2,387646;33,290476;62,91225;29,621774;17,635817;;;;;;;
24/11/2022 16:17;8;CHA;143:46:56;20:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,103;7,34583;4,932449;7,345852;2,413381;33,359188;62,980962;29,621774;17,704529;;;;;;;
24/11/2022 16:32;8;CHA;144:01:56;20:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,102;7,371462;4,932449;7,371484;2,439013;33,427625;63,049399;29,621774;17,772965;;;;;;;
24/11/2022 16:47;8;CHA;144:16:56;20:29:59;3;1;EQUALIZACAO_4X_C20;2,670;0,102;7,397018;4,932449;7,39704;2,464569;33,495858;63,117633;29,621774;17,841199;;;;;;;
24/11/2022 17:02;8;CHA;144:31:56;20:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,102;7,422474;4,932449;7,422495;2,490025;33,563823;63,185597;29,621774;17,909164;;;;;;;
24/11/2022 17:17;8;CHA;144:46:56;21:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,101;7,447851;4,932449;7,447873;2,515402;33,631579;63,253353;29,621774;17,97692;;;;;;;
24/11/2022 17:32;8;CHA;145:01:56;21:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,101;7,473083;4,932449;7,473105;2,540634;33,698947;63,320721;29,621774;18,044288;;;;;;;
24/11/2022 17:47;8;CHA;145:16:56;21:29:59;3;1;EQUALIZACAO_4X_C20;2,670;0,1;7,49822;4,932449;7,498242;2,565771;33,766062;63,387836;29,621774;18,111402;;;;;;;
24/11/2022 18:02;8;CHA;145:31:56;21:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,1;7,523201;4,932449;7,523223;2,590752;33,83276;63,454534;29,621774;18,1781;;;;;;;
24/11/2022 18:17;8;CHA;145:46:56;22:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,099;7,548059;4,932449;7,54808;2,61561;33,899129;63,520903;29,621774;18,244469;;;;;;;
24/11/2022 18:32;8;CHA;146:01:56;22:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,099;7,572766;4,932449;7,572788;2,640317;33,965096;63,58687;29,621774;18,310436;;;;;;;
24/11/2022 18:47;8;CHA;146:16:56;22:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,098;7,597357;4,932449;7,597378;2,664908;34,030752;63,652526;29,621774;18,376093;;;;;;;
24/11/2022 19:02;8;CHA;146:31:56;22:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,097;7,62177;4,932449;7,621792;2,689321;34,095934;63,717708;29,621774;18,441274;;;;;;;
24/11/2022 19:17;8;CHA;146:46:56;23:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,096;7,645997;4,932449;7,646019;2,713548;34,160619;63,782393;29,621774;18,505959;;;;;;;
24/11/2022 19:32;8;CHA;147:01:56;23:15:00;3;1;EQUALIZACAO_4X_C20;2,670;0,096;7,670036;4,932449;7,670058;2,737587;34,224802;63,846577;29,621774;18,570143;;;;;;;
24/11/2022 19:47;8;CHA;147:16:56;23:30:00;3;1;EQUALIZACAO_4X_C20;2,670;0,095;7,693873;4,932449;7,693895;2,761424;34,288445;63,91022;29,621774;18,633786;;;;;;;
24/11/2022 20:02;8;CHA;147:31:56;23:45:00;3;1;EQUALIZACAO_4X_C20;2,670;0,094;7,71753;4,932449;7,717551;2,785081;34,351608;63,973382;29,621774;18,696948;;;;;;;
24/11/2022 20:17;8;CHA;147:46:56;24:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,094;7,740996;4,932449;7,741017;2,808547;34,414261;64,036035;29,621774;18,759601;;;;;;;
24/11/2022 20:17;8;CHA;147:46:56;24:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,094;7,741003;4,932449;7,741025;2,808554;34,41428;64,036054;29,621774;18,759621;;;;;;;
24/11/2022 20:17;8;CHA;147:46:56;24:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0,094;;;;;;;;;;;;;;;
24/11/2022 20:17;9;PAU;147:46:56;00:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0;;;;;;;;;;;;;;;
24/11/2022 20:17;9;PAU;147:46:56;00:00:00;3;1;EQUALIZACAO_4X_C20;2,670;0;7,741003;4,932449;0;2,808554;34,41428;64,036054;29,621774;0;;;;;;;
24/11/2022 21:17;9;PAU;148:46:56;01:00:00;3;1;EQUALIZACAO_4X_C20;2,187;0;7,741003;4,932449;0;2,808554;34,41428;64,036054;29,621774;0;;;;;;;
24/11/2022 22:17;9;PAU;149:46:56;02:00:00;3;1;EQUALIZACAO_4X_C20;2,156;0;7,741003;4,932449;0;2,808554;34,41428;64,036054;29,621774;0;;;;;;;
24/11/2022 23:17;9;PAU;150:46:56;03:00:00;3;1;EQUALIZACAO_4X_C20;2,136;0;7,741003;4,932449;0;2,808554;34,41428;64,036054;29,621774;0;;;;;;;
25/11/2022 00:17;9;PAU;151:46:56;04:00:00;3;1;EQUALIZACAO_4X_C20;2,122;0;7,741003;4,932449;0;2,808554;34,41428;64,036054;29,621774;0;;;;;;;
25/11/2022 00:17;9;PAU;151:46:56;04:00:00;3;1;EQUALIZACAO_4X_C20;2,122;0;7,741003;4,932449;0;2,808554;34,41428;64,036054;29,621774;0;;;;;;;
25/11/2022 00:17;9;PAU;151:46:56;04:00:00;3;1;EQUALIZACAO_4X_C20;2,122;0;;;;;;;;;;;;;;;
25/11/2022 00:17;10;PAU;151:46:56;00:00:00;3;1;EQUALIZACAO_4X_C20;2,122;0;;;;;;;;;;;;;;;
25/11/2022 00:17;10;PAU;151:46:56;00:00:00;3;1;EQUALIZACAO_4X_C20;2,122;0;7,741003;4,932449;0;2,808554;34,41428;64,036054;29,621774;0;;;;;;;
25/11/2022 00:17;10;PAU;151:46:57;00:00:01;3;1;EQUALIZACAO_4X_C20;2,122;0;7,741003;4,932449;0;2,808554;34,41428;64,036054;29,621774;0;;;;;;;
25/11/2022 00:17;10;PAU;151:46:57;00:00:01;3;1;EQUALIZACAO_4X_C20;2,122;0;;;;;;;;;;;;;;;
25/11/2022 00:17;7;DCH;151:46:57;00:00:00;4;1;EQUALIZACAO_4X_C20;2,115;0;;;;;;;;;;;;;;;
25/11/2022 00:17;7;DCH;151:46:57;00:00:00;4;1;EQUALIZACAO_4X_C20;2,113;-0,247;0;0;0;0;34,41428;64,036054;29,621774;0;;;;;;;
25/11/2022 00:19;7;DCH;151:48:57;00:02:00;4;1;EQUALIZACAO_4X_C20;2,064;-0,247;0;0,008235;0,008235;-0,008235;34,397129;64,036054;29,638925;0,017151;;;;;;;
25/11/2022 00:21;7;DCH;151:50:57;00:04:00;4;1;EQUALIZACAO_4X_C20;2,049;-0,247;0;0,016444;0,016444;-0,016444;34,380265;64,036054;29,655789;0,034015;;;;;;;
25/11/2022 00:23;7;DCH;151:52:57;00:06:00;4;1;EQUALIZACAO_4X_C20;2,055;-0,247;0;0,024673;0,024673;-0,024673;34,363381;64,036054;29,672673;0,050899;;;;;;;
25/11/2022 00:25;7;DCH;151:54:57;00:08:00;4;1;EQUALIZACAO_4X_C20;2,061;-0,247;0;0,032892;0,032892;-0,032892;34,346465;64,036054;29,689589;0,067815;;;;;;;
25/11/2022 00:27;7;DCH;151:56:57;00:10:00;4;1;EQUALIZACAO_4X_C20;2,063;-0,247;0;0,041101;0,041101;-0,041101;34,329537;64,036054;29,706517;0,084743;;;;;;;
25/11/2022 00:29;7;DCH;151:58:57;00:12:00;4;1;EQUALIZACAO_4X_C20;2,065;-0,247;0;0,04932;0,04932;-0,04932;34,312572;64,036054;29,723482;0,101708;;;;;;;
25/11/2022 00:31;7;DCH;152:00:57;00:14:00;4;1;EQUALIZACAO_4X_C20;2,066;-0,247;0;0,057552;0,057552;-0,057552;34,295571;64,036054;29,740483;0,118709;;;;;;;
25/11/2022 00:33;7;DCH;152:02:57;00:16:00;4;1;EQUALIZACAO_4X_C20;2,066;-0,247;0;0,065767;0,065767;-0,065767;34,2786;64,036054;29,757454;0,13568;;;;;;;
25/11/2022 00:35;7;DCH;152:04:57;00:18:00;4;1;EQUALIZACAO_4X_C20;2,067;-0,247;0;0,073991;0,073991;-0,073991;34,261605;64,036054;29,774449;0,152675;;;;;;;
25/11/2022 00:37;7;DCH;152:06:57;00:20:00;4;1;EQUALIZACAO_4X_C20;2,067;-0,247;0;0,082205;0,082205;-0,082205;34,244625;64,036054;29,791429;0,169655;;;;;;;
25/11/2022 00:39;7;DCH;152:08:57;00:22:00;4;1;EQUALIZACAO_4X_C20;2,067;-0,247;0;0,090431;0,090431;-0,090431;34,22762;64,036054;29,808434;0,18666;;;;;;;
25/11/2022 00:41;7;DCH;152:10:57;00:24:00;4;1;EQUALIZACAO_4X_C20;2,068;-0,247;0;0,098653;0,098653;-0,098653;34,210619;64,036054;29,825435;0,203661;;;;;;;
25/11/2022 00:43;7;DCH;152:12:57;00:25:59;4;1;EQUALIZACAO_4X_C20;2,068;-0,247;0;0,106861;0,106861;-0,106861;34,193647;64,036054;29,842407;0,220633;;;;;;;
25/11/2022 00:45;7;DCH;152:14:57;00:28:00;4;1;EQUALIZACAO_4X_C20;2,068;-0,247;0;0,115085;0,115085;-0,115085;34,176639;64,036054;29,859415;0,237641;;;;;;;
25/11/2022 00:47;7;DCH;152:16:57;00:30:00;4;1;EQUALIZACAO_4X_C20;2,068;-0,247;0;0,123306;0,123306;-0,123306;34,159637;64,036054;29,876417;0,254643;;;;;;;
25/11/2022 00:49;7;DCH;152:18:57;00:32:00;4;1;EQUALIZACAO_4X_C20;2,068;-0,247;0;0,131523;0,131523;-0,131523;34,142642;64,036054;29,893412;0,271638;;;;;;;
25/11/2022 00:51;7;DCH;152:20:57;00:34:00;4;1;EQUALIZACAO_4X_C20;2,068;-0,247;0;0,139749;0,139749;-0,139749;34,125628;64,036054;29,910426;0,288652;;;;;;;
25/11/2022 00:53;7;DCH;152:22:57;00:36:00;4;1;EQUALIZACAO_4X_C20;2,068;-0,247;0;0,14797;0,14797;-0,14797;34,108624;64,036054;29,92743;0,305656;;;;;;;
25/11/2022 00:55;7;DCH;152:24:57;00:38:00;4;1;EQUALIZACAO_4X_C20;2,069;-0,247;0;0,156185;0,156185;-0,156185;34,09163;64,036054;29,944424;0,32265;;;;;;;
25/11/2022 00:57;7;DCH;152:26:57;00:40:00;4;1;EQUALIZACAO_4X_C20;2,068;-0,247;0;0,164407;0,164407;-0,164407;34,074625;64,036054;29,961429;0,339655;;;;;;;
25/11/2022 00:59;7;DCH;152:28:57;00:42:00;4;1;EQUALIZACAO_4X_C20;2,068;-0,247;0;0,172632;0,172632;-0,172632;34,057609;64,036054;29,978445;0,356671;;;;;;;
25/11/2022 01:01;7;DCH;152:30:57;00:44:00;4;1;EQUALIZACAO_4X_C20;2,069;-0,247;0;0,18085;0,18085;-0,18085;34,040611;64,036054;29,995443;0,373669;;;;;;;
25/11/2022 01:03;7;DCH;152:32:57;00:46:00;4;1;EQUALIZACAO_4X_C20;2,069;-0,247;0;0,18906;0,18906;-0,18906;34,023629;64,036054;30,012426;0,390651;;;;;;;
25/11/2022 01:05;7;DCH;152:34:57;00:48:00;4;1;EQUALIZACAO_4X_C20;2,069;-0,247;0;0,197286;0,197286;-0,197286;34,006612;64,036054;30,029443;0,407668;;;;;;;
25/11/2022 01:07;7;DCH;152:36:57;00:50:00;4;1;EQUALIZACAO_4X_C20;2,069;-0,247;0;0,205508;0,205508;-0,205508;33,989604;64,036054;30,046451;0,424676;;;;;;;
25/11/2022 01:09;7;DCH;152:38:57;00:52:00;4;1;EQUALIZACAO_4X_C20;2,069;-0,247;0;0,213729;0,213729;-0,213729;33,972598;64,036054;30,063456;0,441682;;;;;;;
25/11/2022 01:11;7;DCH;152:40:57;00:53:59;4;1;EQUALIZACAO_4X_C20;2,068;-0,247;0;0,221945;0,221945;-0,221945;33,955603;64,036054;30,080452;0,458677;;;;;;;
