Measurement ID;7538;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;Channel0260101;Channel0270101;;;;xx;;Peukert 1,75V;;;;;;
Battery Name;Prototipo_P;[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];[V1];[V1];;;;xx;;Duração;Corrente;;;;;
;;22/11/2022 23:39:03;7;DCH;151:56:03;00:30:00;4;1;EQUALIZACAO_4X_C20;2,069187;-0,24242;0;0,121219;0,121219;-0,121219;28,941225;58,386638;29,445413;0,250357;1,332953;-2,518385;;;;;;;;;;;;
;;22/11/2022 23:41:03;7;DCH;151:58:03;00:32:00;4;1;EQUALIZACAO_4X_C20;2,069298;-0,242465;0;0,129313;0,129313;-0,129313;28,924476;58,386638;29,462162;0,267105;2,595179;-1,134822;;;;;;;;;;;;
;;22/11/2022 23:43:03;7;DCH;152:00:03;00:34:00;4;1;EQUALIZACAO_4X_C20;2,06952;-0,242465;0;0,137385;0,137385;-0,137385;28,907773;58,386638;29,478865;0,283808;-1,34365;-0,597107;;;;;;;;;;;;
;;22/11/2022 23:45:03;7;DCH;152:02:03;00:36:00;4;1;EQUALIZACAO_4X_C20;2,069631;-0,242465;0;0,145466;0,145466;-0,145466;28,891048;58,386638;29,49559;0,300534;0,571243;2,701189;;;;;;;;;;;;
;;22/11/2022 23:47:03;7;DCH;152:04:03;00:38:00;4;1;EQUALIZACAO_4X_C20;2,069742;-0,24242;0;0,153551;0,153551;-0,153551;28,874314;58,386638;29,512324;0,317267;1,12668;-0,654902;;;;;;;;;;;;
;;22/11/2022 23:49:03;7;DCH;152:06:03;00:40:00;4;1;EQUALIZACAO_4X_C20;2,069853;-0,242465;0;0,161632;0,161632;-0,161632;28,857589;58,386638;29,529049;0,333993;-1,997274;1,077826;;;;;;;;;;;;
;;22/11/2022 23:51:03;7;DCH;152:08:03;00:42:00;4;1;EQUALIZACAO_4X_C20;2,069853;-0,242465;0;0,169706;0,169706;-0,169706;28,840878;58,386638;29,54576;0,350703;-1,324491;0,454216;;;;;;;;;;;;
;;22/11/2022 23:53:03;7;DCH;152:10:03;00:44:00;4;1;EQUALIZACAO_4X_C20;2,069965;-0,242465;0;0,177795;0,177795;-0,177795;28,824134;58,386638;29,562504;0,367448;-0,897097;-2,268686;;;;;;;;;;;;
;;22/11/2022 23:55:03;7;DCH;152:12:03;00:46:00;4;1;EQUALIZACAO_4X_C20;2,069965;-0,24242;0;0,185877;0,185877;-0,185877;28,807404;58,386638;29,579234;0,384177;-2,067682;1,942353;;;;;;;;;;;;
;;22/11/2022 23:57:03;7;DCH;152:14:03;00:48:00;4;1;EQUALIZACAO_4X_C20;2,070076;-0,24242;0;0,193951;0,193951;-0,193951;28,790691;58,386638;29,595947;0,400891;-1,518631;0,830202;;;;;;;;;;;;
;;22/11/2022 23:59:03;7;DCH;152:16:03;00:49:59;4;1;EQUALIZACAO_4X_C20;2,070076;-0,242465;0;0,202028;0,202028;-0,202028;28,773972;58,386638;29,612666;0,41761;-1,856938;-0,271412;;;;;;;;;;;;
;;23/11/2022 00:01:03;7;DCH;152:18:03;00:52:00;4;1;EQUALIZACAO_4X_C20;2,070076;-0,242465;0;0,21013;0,21013;-0,21013;28,7572;58,386638;29,629438;0,434382;1,480473;1,331356;;;;;;;;;;;;
;;23/11/2022 00:03:03;7;DCH;152:20:03;00:54:00;4;1;EQUALIZACAO_4X_C20;2,070076;-0,24242;0;0,218199;0,218199;-0,218199;28,740496;58,386638;29,646142;0,451085;1,848796;2,805923;;;;;;;;;;;;
;;23/11/2022 00:05:03;7;DCH;152:22:03;00:56:00;4;1;EQUALIZACAO_4X_C20;2,070076;-0,242465;0;0,226273;0,226273;-0,226273;28,723783;58,386638;29,662855;0,467799;0,302066;-2,703584;;;;;;;;;;;;
;;23/11/2022 00:07:03;7;DCH;152:24:03;00:58:00;4;1;EQUALIZACAO_4X_C20;2,070076;-0,24242;0;0,234363;0,234363;-0,234363;28,707035;58,386638;29,679603;0,484546;2,378209;-1,696326;;;;;;;;;;;;
;;23/11/2022 00:09:03;7;DCH;152:26:03;01:00:00;4;1;EQUALIZACAO_4X_C20;2,069965;-0,24242;0;0,242454;0,242454;-0,242454;28,690288;58,386638;29,69635;0,501294;-1,370791;-2,598851;;;;;;;;;;;;
;;23/11/2022 00:11:03;7;DCH;152:28:03;01:02:00;4;1;EQUALIZACAO_4X_C20;2,070076;-0,24242;0;0,250529;0,250529;-0,250529;28,673571;58,386638;29,713067;0,51801;2,249687;1,747256;;;;;;;;;;;;
;;23/11/2022 00:13:03;7;DCH;152:30:03;01:04:00;4;1;EQUALIZACAO_4X_C20;2,069965;-0,24242;0;0,258603;0,258603;-0,258603;28,656858;58,386638;29,72978;0,534724;2,552232;-1,043819;;;;;;;;;;;;
;;23/11/2022 00:15:03;7;DCH;152:32:03;01:06:00;4;1;EQUALIZACAO_4X_C20;2,069853;-0,242465;0;0,266695;0,266695;-0,266695;28,640109;58,386638;29,746529;0,551472;-1,219758;-0,361936;;;;;;;;;;;;
;;23/11/2022 00:17:03;7;DCH;152:34:03;01:08:00;4;1;EQUALIZACAO_4X_C20;2,069853;-0,242465;0;0,274773;0,274773;-0,274773;28,623388;58,386638;29,76325;0,568194;2,597095;-1,085329;;;;;;;;;;;;
;;23/11/2022 00:19:03;7;DCH;152:36:03;01:10:00;4;1;EQUALIZACAO_4X_C20;2,069742;-0,24242;0;0,282849;0,282849;-0,282849;28,606673;58,386638;29,779965;0,584909;-1,249294;-2,332708;;;;;;;;;;;;
;;23/11/2022 00:21:03;7;DCH;152:38:03;01:11:59;4;1;EQUALIZACAO_4X_C20;2,069742;-0,242465;0;0,290924;0,290924;-0,290924;28,589958;58,386638;29,79668;0,601623;0,181048;0,756442;;;;;;;;;;;;
;;23/11/2022 00:23:03;7;DCH;152:40:03;01:14:00;4;1;EQUALIZACAO_4X_C20;2,069631;-0,242465;0;0,299021;0,299021;-0,299021;28,5732;58,386638;29,813438;0,618381;-1,179845;0,228306;;;;;;;;;;;;
;;23/11/2022 00:25:03;7;DCH;152:42:03;01:16:00;4;1;EQUALIZACAO_4X_C20;2,069631;-0,242465;0;0,30709;0,30709;-0,30709;28,5565;58,386638;29,830137;0,635081;2,035591;-0,964152;;;;;;;;;;;;
;;23/11/2022 00:27:03;7;DCH;152:44:03;01:18:00;4;1;EQUALIZACAO_4X_C20;2,06952;-0,24242;0;0,315172;0,315172;-0,315172;28,539774;58,386638;29,846864;0,651808;-1,618734;-1,556628;;;;;;;;;;;;
;;23/11/2022 00:29:03;7;DCH;152:46:03;01:20:00;4;1;EQUALIZACAO_4X_C20;2,069409;-0,24242;0;0,323255;0,323255;-0,323255;28,523048;58,386638;29,86359;0,668533;2,633815;-0,815194;;;;;;;;;;;;
;;23/11/2022 00:31:03;7;DCH;152:48:03;01:22:00;4;1;EQUALIZACAO_4X_C20;2,069409;-0,24242;0;0,331347;0,331347;-0,331347;28,506301;58,386638;29,880337;0,685281;2,678359;-0,144008;;;;;;;;;;;;
;;23/11/2022 00:33:03;7;DCH;152:50:03;01:24:00;4;1;EQUALIZACAO_4X_C20;2,069298;-0,24242;0;0,33943;0,33943;-0,33943;28,489575;58,386638;29,897063;0,702006;-1,198843;0,199568;;;;;;;;;;;;
;;23/11/2022 00:35:03;7;DCH;152:52:03;01:26:00;4;1;EQUALIZACAO_4X_C20;2,069187;-0,242465;0;0,347505;0,347505;-0,347505;28,472866;58,386638;29,913772;0,718715;1,512564;-0,620895;;;;;;;;;;;;
;;23/11/2022 00:37:03;7;DCH;152:54:03;01:28:00;4;1;EQUALIZACAO_4X_C20;2,069075;-0,242465;0;0,355591;0,355591;-0,355591;28,456135;58,386638;29,930503;0,735446;0,47545;2,784848;;;;;;;;;;;;
;;23/11/2022 00:39:03;7;DCH;152:56:03;01:30:00;4;1;EQUALIZACAO_4X_C20;2,068964;-0,242465;0;0,363676;0,363676;-0,363676;28,439408;58,386638;29,94723;0,752174;0,824454;-1,15446;;;;;;;;;;;;
;;23/11/2022 00:41:03;7;DCH;152:58:03;01:32:00;4;1;EQUALIZACAO_4X_C20;2,068964;-0,24242;0;0,371743;0,371743;-0,371743;28,422716;58,386638;29,963922;0,768865;-2,140324;0,776079;;;;;;;;;;;;
;;23/11/2022 00:43:03;7;DCH;153:00:03;01:34:00;4;1;EQUALIZACAO_4X_C20;2,068853;-0,242375;0;0,379837;0,379837;-0,379837;28,405972;58,386638;29,980666;0,785609;-1,142645;0,091003;;;;;;;;;;;;
;;23/11/2022 00:45:03;7;DCH;153:02:03;01:36:00;4;1;EQUALIZACAO_4X_C20;2,068742;-0,242375;0;0,387912;0,387912;-0,387912;28,389266;58,386638;29,997372;0,802316;-1,915531;-1,064255;;;;;;;;;;;;
;;23/11/2022 00:47:03;7;DCH;153:04:03;01:38:00;4;1;EQUALIZACAO_4X_C20;2,068631;-0,242465;0;0,395985;0,395985;-0,395985;28,372565;58,386638;30,014073;0,819017;1,32529;1,225665;;;;;;;;;;;;
;;23/11/2022 00:49:03;7;DCH;153:06:03;01:40:00;4;1;EQUALIZACAO_4X_C20;2,06852;-0,24242;0;0,404078;0,404078;-0,404078;28,355825;58,386638;30,030813;0,835757;-1,37127;-0,834513;;;;;;;;;;;;
;;23/11/2022 00:51:03;7;DCH;153:08:03;01:42:00;4;1;EQUALIZACAO_4X_C20;2,068409;-0,242465;0;0,41215;0,41215;-0,41215;28,339128;58,386638;30,04751;0,852453;0,071365;-0,871712;;;;;;;;;;;;
;;23/11/2022 00:53:03;7;DCH;153:10:03;01:44:00;4;1;EQUALIZACAO_4X_C20;2,068297;-0,242465;0;0,420224;0,420224;-0,420224;28,322428;58,386638;30,06421;0,869153;2,522536;-1,411024;;;;;;;;;;;;
;;23/11/2022 00:55:03;7;DCH;153:12:03;01:46:00;4;1;EQUALIZACAO_4X_C20;2,068186;-0,24242;0;0,428329;0,428329;-0,428329;28,305667;58,386638;30,080971;0,885915;0,239641;0,468425;;;;;;;;;;;;
;;23/11/2022 00:57:03;7;DCH;153:14:03;01:48:00;4;1;EQUALIZACAO_4X_C20;2,068075;-0,242465;0;0,436398;0,436398;-0,436398;28,288978;58,386638;30,09766;0,902603;-1,510169;-1,265898;;;;;;;;;;;;
;;23/11/2022 00:59:03;7;DCH;153:16:03;01:50:00;4;1;EQUALIZACAO_4X_C20;2,067853;-0,242465;0;0,444484;0,444484;-0,444484;28,272257;58,386638;30,114381;0,919324;2,157248;-0,584334;;;;;;;;;;;;
;;23/11/2022 01:01:03;7;DCH;153:18:03;01:52:00;4;1;EQUALIZACAO_4X_C20;2,067742;-0,242465;0;0,452571;0,452571;-0,452571;28,255534;58,386638;30,131104;0,936048;-2,093865;0,911945;;;;;;;;;;;;
;;23/11/2022 01:03:03;7;DCH;153:20:03;01:54:00;4;1;EQUALIZACAO_4X_C20;2,067631;-0,242465;0;0,460637;0,460637;-0,460637;28,238857;58,386638;30,147781;0,952725;-0,951539;2,105041;;;;;;;;;;;;
;;23/11/2022 01:05:03;7;DCH;153:22:03;01:56:00;4;1;EQUALIZACAO_4X_C20;2,067519;-0,242465;0;0,468731;0,468731;-0,468731;28,222122;58,386638;30,164516;0,96946;1,369514;1,037433;;;;;;;;;;;;
;;23/11/2022 01:07:03;7;DCH;153:24:03;01:58:00;4;1;EQUALIZACAO_4X_C20;2,067408;-0,24242;0;0,476804;0,476804;-0,476804;28,205431;58,386638;30,181207;0,98615;0,610518;2,767765;;;;;;;;;;;;
;;23/11/2022 01:09:03;7;DCH;153:26:03;02:00:00;4;1;EQUALIZACAO_4X_C20;2,067297;-0,24242;0;0,484891;0,484891;-0,484891;28,188712;58,386638;30,197926;1,00287;-1,516396;-1,233329;;;;;;;;;;;;
;;23/11/2022 01:11:03;7;DCH;153:28:03;02:02:00;4;1;EQUALIZACAO_4X_C20;2,067186;-0,242465;0;0,492975;0,492975;-0,492975;28,172002;58,386638;30,214636;1,01958;2,621682;-0,676615;;;;;;;;;;;;
;;23/11/2022 01:13:03;7;DCH;153:30:03;02:04:00;4;1;EQUALIZACAO_4X_C20;2,066964;-0,242465;0;0,501051;0,501051;-0,501051;28,155306;58,386638;30,231331;1,036275;1,977956;-0,803859;;;;;;;;;;;;
;;23/11/2022 01:15:03;7;DCH;153:32:03;02:06:00;4;1;EQUALIZACAO_4X_C20;2,066852;-0,242465;0;0,509141;0,509141;-0,509141;28,138585;58,386638;30,248052;1,052996;-1,647312;-2,387629;;;;;;;;;;;;
;;23/11/2022 01:17:03;7;DCH;153:34:03;02:08:00;4;1;EQUALIZACAO_4X_C20;2,066741;-0,24242;0;0,517219;0,517219;-0,517219;28,121891;58,386638;30,264747;1,069691;-1,867156;-2,487572;;;;;;;;;;;;
;;23/11/2022 01:19:03;7;DCH;153:36:03;02:10:00;4;1;EQUALIZACAO_4X_C20;2,06663;-0,24242;0;0,525302;0,525302;-0,525302;28,105185;58,386638;30,281453;1,086396;-1,912019;-2,521578;;;;;;;;;;;;
;;23/11/2022 01:21:03;7;DCH;153:38:03;02:12:00;4;1;EQUALIZACAO_4X_C20;2,066519;-0,24242;0;0,53337;0,53337;-0,53337;28,088512;58,386638;30,298126;1,10307;-1,960075;1,755558;;;;;;;;;;;;
;;23/11/2022 01:23:03;7;DCH;153:40:03;02:14:00;4;1;EQUALIZACAO_4X_C20;2,066297;-0,24242;0;0,541453;0,541453;-0,541453;28,071809;58,386638;30,314829;1,119772;-2,13314;1,224228;;;;;;;;;;;;
;;23/11/2022 01:25:03;7;DCH;153:42:03;02:16:00;4;1;EQUALIZACAO_4X_C20;2,066186;-0,242465;0;0,549547;0,549547;-0,549547;28,055086;58,386638;30,331552;1,136496;-0,816312;-2,325683;;;;;;;;;;;;
;;23/11/2022 01:27:03;7;DCH;153:44:03;02:18:00;4;1;EQUALIZACAO_4X_C20;2,066074;-0,24242;0;0,55762;0,55762;-0,55762;28,038405;58,386638;30,348232;1,153176;0,238843;-0,956967;;;;;;;;;;;;
;;23/11/2022 01:29:03;7;DCH;153:46:03;02:20:00;4;1;EQUALIZACAO_4X_C20;2,065963;-0,24242;0;0,56571;0,56571;-0,56571;28,021692;58,386638;30,364946;1,16989;-1,685789;0,260236;;;;;;;;;;;;
;;23/11/2022 01:31:03;7;DCH;153:48:03;02:22:00;4;1;EQUALIZACAO_4X_C20;2,065741;-0,24242;0;0,573789;0,573789;-0,573789;28,005001;58,386638;30,381637;1,18658;1,054676;2,732162;;;;;;;;;;;;
;;23/11/2022 01:33:03;7;DCH;153:50:03;02:24:00;4;1;EQUALIZACAO_4X_C20;2,06563;-0,24242;0;0,58187;0,58187;-0,58187;27,98831;58,386638;30,398328;1,203272;-2,113023;1,733366;;;;;;;;;;;;
;;23/11/2022 01:35:03;7;DCH;153:52:03;02:26:00;4;1;EQUALIZACAO_4X_C20;2,065519;-0,242465;0;0,58994;0,58994;-0,58994;27,971641;58,386638;30,414997;1,21994;-1,984182;-1,400646;;;;;;;;;;;;
;;23/11/2022 01:37:03;7;DCH;153:54:03;02:28:00;4;1;EQUALIZACAO_4X_C20;2,065296;-0,24242;0;0,598035;0,598035;-0,598035;27,954922;58,386638;30,431716;1,23666;-1,955924;-2,514713;;;;;;;;;;;;
;;23/11/2022 01:39:03;7;DCH;153:56:03;02:29:59;4;1;EQUALIZACAO_4X_C20;2,065185;-0,24242;0;0,60611;0,60611;-0,60611;27,938243;58,386638;30,448395;1,253338;2,490606;-1,454609;;;;;;;;;;;;
;;23/11/2022 01:41:03;7;DCH;153:58:03;02:32:00;4;1;EQUALIZACAO_4X_C20;2,064963;-0,24242;0;0,614194;0,614194;-0,614194;27,921549;58,386638;30,465089;1,270032;1,352271;2,791713;;;;;;;;;;;;
;;23/11/2022 01:43:03;7;DCH;154:00:03;02:34:00;4;1;EQUALIZACAO_4X_C20;2,064852;-0,24242;0;0,622269;0,622269;-0,622269;27,904876;58,386638;30,481762;1,286705;2,600448;-0,39706;;;;;;;;;;;;
;;23/11/2022 01:45:03;7;DCH;154:02:03;02:36:00;4;1;EQUALIZACAO_4X_C20;2,064741;-0,242465;0;0,630347;0,630347;-0,630347;27,888196;58,386638;30,498442;1,303385;-1,484624;-1,165316;;;;;;;;;;;;
;;23/11/2022 01:47:03;7;DCH;154:04:03;02:38:00;4;1;EQUALIZACAO_4X_C20;2,06463;-0,242465;0;0,638436;0,638436;-0,638436;27,871495;58,386638;30,515143;1,320087;0,947707;2,677241;;;;;;;;;;;;
;;23/11/2022 01:49:03;7;DCH;154:06:03;02:40:00;4;1;EQUALIZACAO_4X_C20;2,064407;-0,24242;0;0,646514;0,646514;-0,646514;27,854819;58,386638;30,531819;1,336762;-1,816865;-1,47281;;;;;;;;;;;;
;;23/11/2022 01:51:03;7;DCH;154:08:03;02:42:00;4;1;EQUALIZACAO_4X_C20;2,064296;-0,24242;0;0,654592;0,654592;-0,654592;27,838142;58,386638;30,548496;1,353439;-1,866996;-2,471128;;;;;;;;;;;;
;;23/11/2022 01:53:03;7;DCH;154:10:03;02:44:00;4;1;EQUALIZACAO_4X_C20;2,064074;-0,242465;0;0,662688;0,662688;-0,662688;27,821431;58,386638;30,565207;1,370151;0,948506;2,785487;;;;;;;;;;;;
;;23/11/2022 01:55:03;7;DCH;154:12:03;02:46:00;4;1;EQUALIZACAO_4X_C20;2,063963;-0,242465;0;0,670764;0,670764;-0,670764;27,804762;58,386638;30,581876;1,386819;-1,982746;0,59551;;;;;;;;;;;;
;;23/11/2022 01:57:03;7;DCH;154:14:03;02:48:00;4;1;EQUALIZACAO_4X_C20;2,06374;-0,24242;0;0,678846;0,678846;-0,678846;27,788081;58,386638;30,598557;1,4035;-2,041498;1,598777;;;;;;;;;;;;
;;23/11/2022 01:59:03;7;DCH;154:16:03;02:50:00;4;1;EQUALIZACAO_4X_C20;2,063629;-0,24242;0;0,68693;0,68693;-0,68693;27,771399;58,386638;30,615239;1,420183;-2,014996;1,165635;;;;;;;;;;;;
;;23/11/2022 02:01:03;7;DCH;154:18:03;02:52:00;4;1;EQUALIZACAO_4X_C20;2,063407;-0,242465;0;0,695006;0,695006;-0,695006;27,754733;58,386638;30,631905;1,436848;-2,107116;1,42188;;;;;;;;;;;;
;;23/11/2022 02:03:03;7;DCH;154:20:03;02:54:00;4;1;EQUALIZACAO_4X_C20;2,063296;-0,24242;0;0,703088;0,703088;-0,703088;27,738058;58,386638;30,64858;1,453524;2,595498;0,294562;;;;;;;;;;;;
;;23/11/2022 02:05:03;7;DCH;154:22:03;02:56:00;4;1;EQUALIZACAO_4X_C20;2,063185;-0,242465;0;0,71116;0,71116;-0,71116;27,721403;58,386638;30,665235;1,470178;2,580491;-0,582738;;;;;;;;;;;;
;;23/11/2022 02:07:03;7;DCH;154:24:03;02:58:00;4;1;EQUALIZACAO_4X_C20;2,062962;-0,242465;0;0,719241;0,719241;-0,719241;27,704731;58,386638;30,681907;1,486851;2,555106;-0,979798;;;;;;;;;;;;
;;23/11/2022 02:09:03;7;DCH;154:26:03;02:59:59;4;1;EQUALIZACAO_4X_C20;2,062851;-0,24242;0;0,72733;0,72733;-0,72733;27,688043;58,386638;30,698595;1,503538;0,459804;-1,980191;;;;;;;;;;;;
;;23/11/2022 02:11:03;7;DCH;154:28:03;03:02:00;4;1;EQUALIZACAO_4X_C20;2,06274;-0,24242;0;0,735407;0,735407;-0,735407;27,671384;58,386638;30,715254;1,520198;-1,46355;-2,419719;;;;;;;;;;;;
;;23/11/2022 02:13:03;7;DCH;154:30:03;03:04:00;4;1;EQUALIZACAO_4X_C20;2,062518;-0,242465;0;0,743499;0,743499;-0,743499;27,654692;58,386638;30,731946;1,536889;1,841292;2,024894;;;;;;;;;;;;
;;23/11/2022 02:15:03;7;DCH;154:32:03;03:06:00;4;1;EQUALIZACAO_4X_C20;2,062407;-0,242465;0;0,75157;0,75157;-0,75157;27,638046;58,386638;30,748592;1,553536;2,473203;-1,343171;;;;;;;;;;;;
;;23/11/2022 02:17:03;7;DCH;154:34:03;03:08:00;4;1;EQUALIZACAO_4X_C20;2,062184;-0,24242;0;0,759659;0,759659;-0,759659;27,621364;58,386638;30,765274;1,570218;-2,027768;1,766733;;;;;;;;;;;;
;;23/11/2022 02:19:03;7;DCH;154:36:03;03:10:00;4;1;EQUALIZACAO_4X_C20;2,062073;-0,24242;0;0,767736;0,767736;-0,767736;27,604708;58,386638;30,78193;1,586873;-0,857822;-2,272837;;;;;;;;;;;;
;;23/11/2022 02:21:03;7;DCH;154:38:03;03:12:00;4;1;EQUALIZACAO_4X_C20;2,061851;-0,242465;0;0,775816;0,775816;-0,775816;27,588048;58,386638;30,79859;1,603533;0,98826;2,771757;;;;;;;;;;;;
;;23/11/2022 02:23:03;7;DCH;154:40:03;03:14:00;4;1;EQUALIZACAO_4X_C20;2,06174;-0,24242;0;0,783893;0,783893;-0,783893;27,571394;58,386638;30,815244;1,620187;1,822612;-0,804498;;;;;;;;;;;;
;;23/11/2022 02:25:03;7;DCH;154:42:03;03:15:59;4;1;EQUALIZACAO_4X_C20;2,061518;-0,24242;0;0,791973;0,791973;-0,791973;27,554737;58,386638;30,831901;1,636844;0,338786;-1,031845;;;;;;;;;;;;
;;23/11/2022 02:27:03;7;DCH;154:44:03;03:18:00;4;1;EQUALIZACAO_4X_C20;2,061406;-0,242465;0;0,800055;0,800055;-0,800055;27,538075;58,386638;30,848563;1,653506;2,452448;-0,795876;;;;;;;;;;;;
;;23/11/2022 02:29:03;7;DCH;154:46:03;03:20:00;4;1;EQUALIZACAO_4X_C20;2,061184;-0,242465;0;0,808138;0,808138;-0,808138;27,521414;58,386638;30,865224;1,670168;2,545367;-0,853511;;;;;;;;;;;;
;;23/11/2022 02:31:03;7;DCH;154:48:03;03:21:59;4;1;EQUALIZACAO_4X_C20;2,061073;-0,242465;0;0,816227;0,816227;-0,816227;27,504742;58,386638;30,881896;1,686839;-1,74997;1,189424;;;;;;;;;;;;
;;23/11/2022 02:33:03;7;DCH;154:50:03;03:24:00;4;1;EQUALIZACAO_4X_C20;2,060851;-0,242465;0;0,824308;0,824308;-0,824308;27,488088;58,386638;30,89855;1,703493;2,028087;0,419092;;;;;;;;;;;;
;;23/11/2022 02:35:03;7;DCH;154:52:03;03:26:00;4;1;EQUALIZACAO_4X_C20;2,06074;-0,24242;0;0,832383;0,832383;-0,832383;27,471447;58,386638;30,915191;1,720135;-0,287218;1,035517;;;;;;;;;;;;
;;23/11/2022 02:37:03;7;DCH;154:54:03;03:28:00;4;1;EQUALIZACAO_4X_C20;2,060517;-0,24242;0;0,840479;0,840479;-0,840479;27,454764;58,386638;30,931874;1,736817;-0,726267;-1,360573;;;;;;;;;;;;
;;23/11/2022 02:39:03;7;DCH;154:56:03;03:30:00;4;1;EQUALIZACAO_4X_C20;2,060406;-0,242465;0;0,848542;0,848542;-0,848542;27,438149;58,386638;30,948489;1,753433;0,670707;1,964226;;;;;;;;;;;;
;;23/11/2022 02:41:03;7;DCH;154:58:03;03:32:00;4;1;EQUALIZACAO_4X_C20;2,060184;-0,24242;0;0,856628;0,856628;-0,856628;27,42149;58,386638;30,965148;1,770091;-0,131076;1,240513;;;;;;;;;;;;
;;23/11/2022 02:43:03;7;DCH;155:00:03;03:34:00;4;1;EQUALIZACAO_4X_C20;2,060073;-0,24242;0;0,864704;0,864704;-0,864704;27,404853;58,386638;30,981785;1,786729;-2,032717;1,430661;;;;;;;;;;;;
;;23/11/2022 02:45:03;7;DCH;155:02:03;03:35:59;4;1;EQUALIZACAO_4X_C20;2,059961;-0,242465;0;0,872785;0,872785;-0,872785;27,388205;58,386638;30,998433;1,803377;-2,034473;1,168669;;;;;;;;;;;;
;;23/11/2022 02:47:03;7;DCH;155:04:03;03:38:00;4;1;EQUALIZACAO_4X_C20;2,059739;-0,242465;0;0,880871;0,880871;-0,880871;27,37155;58,386638;31,015088;1,820031;1,615381;-0,633189;;;;;;;;;;;;
;;23/11/2022 02:49:03;7;DCH;155:06:03;03:40:00;4;1;EQUALIZACAO_4X_C20;2,059628;-0,24242;0;0,888969;0,888969;-0,888969;27,35487;58,386638;31,031768;1,836712;1,612667;0,869636;;;;;;;;;;;;
;;23/11/2022 02:51:03;7;DCH;155:08:03;03:41:59;4;1;EQUALIZACAO_4X_C20;2,059406;-0,242465;0;0,897029;0,897029;-0,897029;27,338271;58,386638;31,048367;1,853311;2,511201;-1,096665;;;;;;;;;;;;
;;23/11/2022 02:53:03;7;DCH;155:10:03;03:44:00;4;1;EQUALIZACAO_4X_C20;2,059183;-0,242465;0;0,905119;0,905119;-0,905119;27,321611;58,386638;31,065026;1,86997;-0,447351;-2,080933;;;;;;;;;;;;
;;23/11/2022 02:55:03;7;DCH;155:12:03;03:46:00;4;1;EQUALIZACAO_4X_C20;2,059072;-0,24242;0;0,913211;0,913211;-0,913211;27,304949;58,386638;31,081689;1,886633;0,852553;-0,601896;;;;;;;;;;;;
;;23/11/2022 02:57:03;7;DCH;155:14:03;03:48:00;4;1;EQUALIZACAO_4X_C20;2,05885;-0,242465;0;0,921287;0,921287;-0,921287;27,288319;58,386638;31,098319;1,903262;2,614657;1,706544;;;;;;;;;;;;
;;23/11/2022 02:59:03;7;DCH;155:16:03;03:50:00;4;1;EQUALIZACAO_4X_C20;2,058739;-0,24242;0;0,929369;0,929369;-0,929369;27,27168;58,386638;31,114958;1,919901;-1,047651;-2,039582;;;;;;;;;;;;
;;23/11/2022 03:01:03;7;DCH;155:18:03;03:52:00;4;1;EQUALIZACAO_4X_C20;2,058628;-0,242465;0;0,93744;0,93744;-0,93744;27,255064;58,386638;31,131574;1,936518;-1,918565;-2,551753;;;;;;;;;;;;
;;23/11/2022 03:03:03;7;DCH;155:20:03;03:54:00;4;1;EQUALIZACAO_4X_C20;2,058405;-0,242465;0;0,945525;0,945525;-0,945525;27,238423;58,386638;31,148215;1,953159;-1,410705;-1,797387;;;;;;;;;;;;
;;23/11/2022 03:05:03;7;DCH;155:22:03;03:56:00;4;1;EQUALIZACAO_4X_C20;2,058183;-0,242465;0;0,95361;0,95361;-0,95361;27,221782;58,386638;31,164856;1,9698;-1,306929;-1,512883;;;;;;;;;;;;
;;23/11/2022 03:07:03;7;DCH;155:24:03;03:58:00;4;1;EQUALIZACAO_4X_C20;2,058072;-0,24242;0;0,961684;0,961684;-0,961684;27,205163;58,386638;31,181475;1,986419;2,508487;-1,108958;;;;;;;;;;;;
;;23/11/2022 03:09:03;7;DCH;155:26:03;04:00:00;4;1;EQUALIZACAO_4X_C20;2,05785;-0,24242;0;0,969783;0,969783;-0,969783;27,188496;58,386638;31,198142;2,003086;1,248017;2,696719;;;;;;;;;;;;
;;23/11/2022 03:11:03;7;DCH;155:28:03;04:02:00;4;1;EQUALIZACAO_4X_C20;2,057739;-0,242465;0;0,977863;0,977863;-0,977863;27,171869;58,386638;31,214769;2,019712;-1,205709;-1,662799;;;;;;;;;;;;
;;23/11/2022 03:13:03;7;DCH;155:30:03;04:04:00;4;1;EQUALIZACAO_4X_C20;2,057516;-0,24242;0;0,985933;0,985933;-0,985933;27,155264;58,386638;31,231374;2,036317;-2,108872;1,229018;;;;;;;;;;;;
;;23/11/2022 03:15:03;7;DCH;155:32:03;04:05:59;4;1;EQUALIZACAO_4X_C20;2,057405;-0,242465;0;0,994017;0,994017;-0,994017;27,138631;58,386638;31,248007;2,05295;-1,640607;0,337828;;;;;;;;;;;;
