Measurement ID;7745;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;Channel0270101;Channel0280101;;Peukert 1,75V;
;;25/11/2022 18:43;21;DCH;08:37:41;01:14:00;0;0;Peukert_sem_equal;2,025244;-0,950013;0;1,171682;1,17176;-1,171682;1,685016;14,403726;12,71871;2,39417;0,353155;-0,705831;;;
;;25/11/2022 18:45;21;DCH;08:39:41;01:16:00;0;0;Peukert_sem_equal;2,024465;-0,949968;0;1,203408;1,203487;-1,203408;1,620774;14,403726;12,782951;2,458412;-2,861802;0,602056;;;
;;25/11/2022 18:47;21;DCH;08:41:41;01:18:00;0;0;Peukert_sem_equal;2,023576;-0,949968;0;1,235048;1,235126;-1,235048;1,556736;14,403726;12,84699;2,52245;-1,698401;-1,696645;;;
;;25/11/2022 18:49;21;DCH;08:43:41;01:20:00;0;0;Peukert_sem_equal;2,022686;-0,950013;0;1,26672;1,266799;-1,26672;1,49266;14,403726;12,911066;2,586526;2,89932;-1,594626;;;
;;25/11/2022 18:51;21;DCH;08:45:41;01:22:00;0;0;Peukert_sem_equal;2,021797;-0,949968;0;1,298409;1,298488;-1,298409;1,428578;14,403726;12,975148;2,650608;2,898203;-1,706544;;;
;;25/11/2022 18:53;21;DCH;08:47:41;01:24:00;0;0;Peukert_sem_equal;2,020907;-0,950013;0;1,330015;1,330094;-1,330015;1,364692;14,403726;13,039034;2,714494;0,781986;-0,535001;;;
;;25/11/2022 18:55;21;DCH;08:49:41;01:26:00;0;0;Peukert_sem_equal;2,020018;-0,949968;0;1,361715;1,361793;-1,361715;1,300644;14,403726;13,103081;2,778541;-1,676688;-1,91122;;;
;;25/11/2022 18:57;21;DCH;08:51:41;01:28:00;0;0;Peukert_sem_equal;2,019128;-0,950013;0;1,393401;1,393479;-1,393401;1,236653;14,403726;13,167073;2,842533;-0,695134;-2,002862;;;
;;25/11/2022 18:59;21;DCH;08:53:41;01:30:00;0;0;Peukert_sem_equal;2,018127;-0,950013;0;1,425047;1,425126;-1,425047;1,17277;14,403726;13,230956;2,906416;-0,795238;-1,990409;;;
;;25/11/2022 19:01;21;DCH;08:55:41;01:32:00;0;0;Peukert_sem_equal;2,017238;-0,949968;0;1,456674;1,456752;-1,456674;1,108956;14,403726;13,29477;2,97023;-0,180409;-1,990728;;;
;;25/11/2022 19:03;21;DCH;08:57:41;01:34:00;0;0;Peukert_sem_equal;2,016348;-0,950013;0;1,488383;1,488462;-1,488383;1,045004;14,403726;13,358722;3,034182;0,173065;2,279702;;;
;;25/11/2022 19:05;21;DCH;08:59:41;01:35:59;0;0;Peukert_sem_equal;2,015459;-0,950013;0;1,519996;1,520075;-1,519996;0,981274;14,403726;13,422451;3,097911;1,409747;2,034314;;;
;;25/11/2022 19:07;21;DCH;09:01:41;01:38:00;0;0;Peukert_sem_equal;2,014569;-0,950013;0;1,551699;1,551777;-1,551699;0,917395;14,403726;13,486331;3,161791;-0,086373;1,297989;;;
;;25/11/2022 19:09;21;DCH;09:03:41;01:39:59;0;0;Peukert_sem_equal;2,013569;-0,949968;0;1,583366;1,583445;-1,583366;0,853615;14,403726;13,550111;3,225571;-1,690099;0,838185;;;
;;25/11/2022 19:11;21;DCH;09:05:41;01:42:00;0;0;Peukert_sem_equal;2,012679;-0,950013;0;1,615003;1,615082;-1,615003;0,789925;14,403726;13,613801;3,289261;2,959031;-1,974763;;;
;;25/11/2022 19:13;21;DCH;09:07:41;01:44:00;0;0;Peukert_sem_equal;2,011678;-0,950013;0;1,646685;1,646763;-1,646685;0,726175;14,403726;13,67755;3,35301;2,934285;-2,005416;;;
;;25/11/2022 19:15;21;DCH;09:09:41;01:46:00;0;0;Peukert_sem_equal;2,010789;-0,950013;0;1,678377;1,678456;-1,678377;0,662434;14,403726;13,741292;3,416752;0,154545;-1,959276;;;
;;25/11/2022 19:17;21;DCH;09:11:41;01:48:00;0;0;Peukert_sem_equal;2,009788;-0,950013;0;1,71004;1,710119;-1,71004;0,598781;14,403726;13,804944;3,480404;1,353229;-0,407278;;;
;;25/11/2022 19:19;21;DCH;09:13:41;01:50:00;0;0;Peukert_sem_equal;2,008898;-0,950013;0;1,741713;1,741791;-1,741713;0,53514;14,403726;13,868585;3,544045;-0,818228;-0,856225;;;
;;25/11/2022 19:21;21;DCH;09:15:41;01:52:00;0;0;Peukert_sem_equal;2,007898;-0,950013;0;1,773392;1,773471;-1,773392;0,471516;14,403726;13,932209;3,607669;-2,033995;-1,350036;;;
;;25/11/2022 19:23;21;DCH;09:17:41;01:54:00;0;0;Peukert_sem_equal;2,006897;-0,949968;0;1,805055;1,805133;-1,805055;0,407959;14,403726;13,995767;3,671227;2,480547;-2,073748;;;
;;25/11/2022 19:25;21;DCH;09:19:41;01:56:00;0;0;Peukert_sem_equal;2,005896;-0,950013;0;1,836676;1,836755;-1,836676;0,344515;14,403726;14,059211;3,734671;1,863324;-1,788925;;;
;;25/11/2022 19:27;21;DCH;09:21:41;01:58:00;0;0;Peukert_sem_equal;2,004896;-0,950013;0;1,868366;1,868445;-1,868366;0,280965;14,403726;14,122761;3,798221;-1,789883;1,487977;;;
;;25/11/2022 19:29;21;DCH;09:23:41;02:00:00;0;0;Peukert_sem_equal;2,003895;-0,949968;0;1,900005;1,900083;-1,900005;0,217549;14,403726;14,186177;3,861637;-2,04054;1,580736;;;
;;25/11/2022 19:31;21;DCH;09:25:41;02:02:00;0;0;Peukert_sem_equal;2,002894;-0,950013;0;1,931703;1,931782;-1,931703;0,154045;14,403726;14,249681;3,925141;-0,515044;-1,950176;;;
;;25/11/2022 19:33;21;DCH;09:27:41;02:04:00;0;0;Peukert_sem_equal;2,001893;-0,949968;0;1,96334;1,963419;-1,96334;0,090697;14,403726;14,313029;3,988489;0,391632;2,256872;;;
;;25/11/2022 19:35;21;DCH;09:29:41;02:05:59;0;0;Peukert_sem_equal;2,000782;-0,950013;0;1,994991;1,995069;-1,994991;0,027353;14,403726;14,376372;4,051833;1,197726;2,323128;;;
;;25/11/2022 19:37;21;DCH;09:31:41;02:08:00;0;0;Peukert_sem_equal;1,999781;-0,949968;0;2,026699;2,026777;-2,026699;-0,036073;14,403726;14,439798;4,115259;0,074399;1,611869;;;
;;25/11/2022 19:39;21;DCH;09:33:41;02:10:00;0;0;Peukert_sem_equal;1,99878;-0,950013;0;2,058336;2,058415;-2,058336;-0,099325;14,403726;14,503051;4,178511;-1,785732;1,44966;;;
;;25/11/2022 19:41;21;DCH;09:35:41;02:12:00;0;0;Peukert_sem_equal;1,997668;-0,950013;0;2,089993;2,090072;-2,089993;-0,162583;14,403726;14,566308;4,241768;-2,797142;1,700317;;;
;;25/11/2022 19:43;21;DCH;09:37:41;02:14:00;0;0;Peukert_sem_equal;1,996556;-0,949968;0;2,12171;2,121789;-2,12171;-0,225926;14,403726;14,629652;4,305112;1,309005;-0,10138;;;
;;25/11/2022 19:45;21;DCH;09:39:41;02:15:59;0;0;Peukert_sem_equal;1,995555;-0,950013;0;2,153324;2,153402;-2,153324;-0,28903;14,403726;14,692755;4,368215;-2,823964;1,876735;;;
;;25/11/2022 19:47;21;DCH;09:41:41;02:18:00;0;0;Peukert_sem_equal;1,994555;-0,949968;0;2,185043;2,185122;-2,185043;-0,352311;14,403726;14,756037;4,431497;0,430268;-0,89087;;;
;;25/11/2022 19:49;21;DCH;09:43:41;02:19:59;0;0;Peukert_sem_equal;1,993443;-0,950013;0;2,216652;2,216731;-2,216652;-0,415337;14,403726;14,819062;4,494522;2,61769;-1,870509;;;
;;25/11/2022 19:51;21;DCH;09:45:41;02:22:00;0;0;Peukert_sem_equal;1,992331;-0,949968;0;2,248356;2,248435;-2,248356;-0,478518;14,403726;14,882243;4,557703;-0,916894;-1,492767;;;
;;25/11/2022 19:53;21;DCH;09:47:41;02:24:00;0;0;Peukert_sem_equal;1,991108;-0,950013;0;2,280053;2,280132;-2,280053;-0,541649;14,403726;14,945375;4,620835;-0,746703;0,87267;;;
;;25/11/2022 19:55;21;DCH;09:49:41;02:25:59;0;0;Peukert_sem_equal;1,989996;-0,949968;0;2,311655;2,311733;-2,311655;-0,604556;14,403726;15,008281;4,683741;2,83498;-1,445349;;;
;;25/11/2022 19:57;21;DCH;09:51:41;02:28:00;0;0;Peukert_sem_equal;1,988884;-0,950013;0;2,343359;2,343438;-2,343359;-0,66763;14,403726;15,071355;4,746815;1,342692;1,396336;;;
;;25/11/2022 19:59;21;DCH;09:53:41;02:30:00;0;0;Peukert_sem_equal;1,987661;-0,950013;0;2,375022;2,375101;-2,375022;-0,730585;14,403726;15,134311;4,809771;0,110161;1,697603;;;
;;25/11/2022 20:01;21;DCH;09:55:41;02:32:00;0;0;Peukert_sem_equal;1,986549;-0,949968;0;2,406645;2,406723;-2,406645;-0,793424;14,403726;15,19715;4,87261;2,895489;-1,989291;;;
;;25/11/2022 20:03;21;DCH;09:57:41;02:34:00;0;0;Peukert_sem_equal;1,985326;-0,949968;0;2,438371;2,43845;-2,438371;-0,856433;14,403726;15,260158;4,935618;-0,111279;1,445509;;;
;;25/11/2022 20:05;21;DCH;09:59:41;02:36:00;0;0;Peukert_sem_equal;1,984214;-0,950013;0;2,469986;2,470065;-2,469986;-0,919181;14,403726;15,322907;4,998367;1,453811;2,135056;;;
;;25/11/2022 20:07;21;DCH;10:01:41;02:37:59;0;0;Peukert_sem_equal;1,982991;-0,949968;0;2,501647;2,501726;-2,501647;-0,981984;14,403726;15,385709;5,061169;1,916649;-1,677327;;;
;;25/11/2022 20:09;21;DCH;10:03:41;02:39:59;0;0;Peukert_sem_equal;1,981768;-0,950013;0;2,53336;2,533438;-2,53336;-1,044848;14,403726;15,448574;5,124034;-0,548093;-0,531808;;;
;;25/11/2022 20:11;21;DCH;10:05:41;02:42:00;0;0;Peukert_sem_equal;1,980433;-0,949968;0;2,565038;2,565117;-2,565038;-1,107606;14,403726;15,511332;5,186792;-2,770479;1,81447;;;
;;25/11/2022 20:13;21;DCH;10:07:41;02:44:00;0;0;Peukert_sem_equal;1,97921;-0,950013;0;2,596692;2,596771;-2,596692;-1,170276;14,403726;15,574002;5,249462;1,671739;-0,498121;;;
;;25/11/2022 20:15;21;DCH;10:09:41;02:46:00;0;0;Peukert_sem_equal;1,977987;-0,949968;0;2,628398;2,628477;-2,628398;-1,23301;14,403726;15,636736;5,312196;0,717805;0,837227;;;
;;25/11/2022 20:17;21;DCH;10:11:41;02:48:00;0;0;Peukert_sem_equal;1,976653;-0,949968;0;2,660051;2,66013;-2,660051;-1,295597;14,403726;15,699322;5,374782;-0,383968;0,79396;;;
;;25/11/2022 20:19;21;DCH;10:13:41;02:50:00;0;0;Peukert_sem_equal;1,975319;-0,949968;0;2,691657;2,691736;-2,691657;-1,358049;14,403726;15,761774;5,437234;2,835778;-1,923195;;;
;;25/11/2022 20:21;21;DCH;10:15:41;02:52:00;0;0;Peukert_sem_equal;1,973984;-0,949968;0;2,723353;2,723431;-2,723353;-1,420637;14,403726;15,824362;5,499822;-0,222558;0,571402;;;
;;25/11/2022 20:23;21;DCH;10:17:41;02:54:00;0;0;Peukert_sem_equal;1,97265;-0,949968;0;2,754989;2,755067;-2,754989;-1,483065;14,403726;15,88679;5,56225;-2,791394;0,739518;;;
;;25/11/2022 20:25;21;DCH;10:19:41;02:56:00;0;0;Peukert_sem_equal;1,971205;-0,949968;0;2,786704;2,786782;-2,786704;-1,545604;14,403726;15,94933;5,62479;-0,648675;-1,909624;;;
;;25/11/2022 20:27;21;DCH;10:21:41;02:58:00;0;0;Peukert_sem_equal;1,970093;-0,949968;0;2,818371;2,818449;-2,818371;-1,608008;14,403726;16,011733;5,687194;-0,795238;-1,879769;;;
;;25/11/2022 20:29;21;DCH;10:23:41;03:00:00;0;0;Peukert_sem_equal;1,968647;-0,950013;0;2,850045;2,850124;-2,850045;-1,670385;14,403726;16,074111;5,749571;2,813107;-1,186869;;;
;;25/11/2022 20:31;21;DCH;10:25:41;03:02:00;0;0;Peukert_sem_equal;1,967202;-0,950013;0;2,881668;2,881747;-2,881668;-1,732616;14,403726;16,136342;5,811802;-1,137696;-1,917287;;;
;;25/11/2022 20:33;21;DCH;10:27:41;03:04:00;0;0;Peukert_sem_equal;1,965756;-0,950013;0;2,913316;2,913394;-2,913316;-1,794851;14,403726;16,198576;5,874037;0,011016;1,19102;;;
;;25/11/2022 20:35;21;DCH;10:29:41;03:05:59;0;0;Peukert_sem_equal;1,964311;-0,950013;0;2,944976;2,945055;-2,944976;-1,857064;14,403726;16,260789;5,936249;-0,390195;0,402009;;;
;;25/11/2022 20:37;21;DCH;10:31:41;03:08:00;0;0;Peukert_sem_equal;1,962754;-0,949968;0;2,976655;2,976734;-2,976655;-1,919267;14,403726;16,322993;5,998453;2,720029;-2,076782;;;
;;25/11/2022 20:39;21;DCH;10:33:41;03:10:00;0;0;Peukert_sem_equal;1,961197;-0,949968;0;3,008393;3,008472;-3,008393;-1,981537;14,403726;16,385262;6,060722;-0,861334;-2,256552;;;
;;25/11/2022 20:41;21;DCH;10:35:41;03:12:00;0;0;Peukert_sem_equal;1,959641;-0,949968;0;3,040043;3,040122;-3,040043;-2,043585;14,403726;16,44731;6,12277;-0,366566;1,534117;;;
;;25/11/2022 20:43;21;DCH;10:37:41;03:14:00;0;0;Peukert_sem_equal;1,958084;-0,949968;0;3,071704;3,071783;-3,071704;-2,105604;14,403726;16,50933;6,18479;-0,434259;0,702798;;;
;;25/11/2022 20:45;21;DCH;10:39:41;03:16:00;0;0;Peukert_sem_equal;1,956416;-0,950013;0;3,103362;3,10344;-3,103362;-2,167565;14,403726;16,57129;6,246751;-0,25385;-1,569401;;;
;;25/11/2022 20:47;21;DCH;10:41:41;03:18:00;0;0;Peukert_sem_equal;1,954748;-0,949968;0;3,135034;3,135113;-3,135034;-2,229502;14,403726;16,633228;6,308688;-1,587122;-2,071194;;;
;;25/11/2022 20:49;21;DCH;10:43:41;03:20:00;0;0;Peukert_sem_equal;1,952969;-0,949968;0;3,16665;3,166729;-3,16665;-2,291275;14,403726;16,695;6,37046;-0,067214;-0,353155;;;
;;25/11/2022 20:51;21;DCH;10:45:41;03:22:00;0;0;Peukert_sem_equal;1,95119;-0,949968;0;3,198335;3,198414;-3,198335;-2,353127;14,403726;16,756852;6,432313;0,068651;-1,27436;;;
;;25/11/2022 20:53;21;DCH;10:47:41;03:24:00;0;0;Peukert_sem_equal;1,949411;-0,949968;0;3,23;3,230079;-3,23;-2,414883;14,403726;16,818609;6,494069;0,79875;1,803933;;;
;;25/11/2022 20:55;21;DCH;10:49:41;03:26:00;0;0;Peukert_sem_equal;1,947521;-0,950013;0;3,261647;3,261726;-3,261647;-2,476545;14,403726;16,880271;6,555731;0,083339;-1,935488;;;
;;25/11/2022 20:57;21;DCH;10:51:41;03:28:00;0;0;Peukert_sem_equal;1,94563;-0,949968;0;3,293318;3,293396;-3,293318;-2,538194;14,403726;16,941919;6,617379;-0,458846;0,553681;;;
;;25/11/2022 20:59;21;DCH;10:53:41;03:30:00;0;0;Peukert_sem_equal;1,943629;-0,950013;0;3,32501;3,325089;-3,32501;-2,599824;14,403726;17,00355;6,67901;-2,838971;1,92048;;;
;;25/11/2022 21:01;21;DCH;10:55:41;03:32:00;0;0;Peukert_sem_equal;1,941628;-0,950013;0;3,356667;3,356746;-3,356667;-2,661322;14,403726;17,065048;6,740508;-2,824123;0,68779;;;
;;25/11/2022 21:03;21;DCH;10:57:41;03:34:00;0;0;Peukert_sem_equal;1,939626;-0,950013;0;3,388337;3,388415;-3,388337;-2,722781;14,403726;17,126506;6,801967;-0,255127;-0,228306;;;
;;25/11/2022 21:05;21;DCH;10:59:41;03:36:00;0;0;Peukert_sem_equal;1,937513;-0,950013;0;3,420057;3,420136;-3,420057;-2,784271;14,403726;17,187997;6,863457;0,649633;-1,930858;;;
;;25/11/2022 21:07;21;DCH;11:01:41;03:38:00;0;0;Peukert_sem_equal;1,93529;-0,950013;0;3,451721;3,4518;-3,451721;-2,845584;14,403726;17,24931;6,92477;-1,583131;1,580736;;;
;;25/11/2022 21:09;21;DCH;11:03:41;03:40:00;0;0;Peukert_sem_equal;1,933066;-0,949968;0;3,483376;3,483454;-3,483376;-2,90681;14,403726;17,310535;6,985995;2,499067;-2,055867;;;
;;25/11/2022 21:11;21;DCH;11:05:41;03:41:59;0;0;Peukert_sem_equal;1,930731;-0,949968;0;3,515024;3,515103;-3,515024;-2,96795;14,403726;17,371676;7,047136;-2,804645;-0,761391;;;
;;25/11/2022 21:13;21;DCH;11:07:41;03:44:00;0;0;Peukert_sem_equal;1,928396;-0,949968;0;3,546714;3,546793;-3,546714;-3,029097;14,403726;17,432823;7,108283;1,93453;-0,981714;;;
;;25/11/2022 21:15;21;DCH;11:09:41;03:46:00;0;0;Peukert_sem_equal;1,92595;-0,950013;0;3,57831;3,578389;-3,57831;-3,089986;14,403726;17,493712;7,169172;2,856214;-1,685789;;;
;;25/11/2022 21:17;21;DCH;11:11:41;03:48:00;0;0;Peukert_sem_equal;1,923281;-0,949968;0;3,610029;3,610107;-3,610029;-3,151032;14,403726;17,554757;7,230217;-1,082934;-1,763061;;;
;;25/11/2022 21:19;21;DCH;11:13:41;03:50:00;0;0;Peukert_sem_equal;1,920612;-0,950013;0;3,641713;3,641792;-3,641713;-3,211929;14,403726;17,615655;7,291115;2,850466;-1,776153;;;
;;25/11/2022 21:21;21;DCH;11:15:41;03:52:00;0;0;Peukert_sem_equal;1,917944;-0,949968;0;3,67335;3,673428;-3,67335;-3,272648;14,403726;17,676374;7,351834;-0,683001;0,302545;;;
;;25/11/2022 21:23;21;DCH;11:17:41;03:54:00;0;0;Peukert_sem_equal;1,914942;-0,950013;0;3,705028;3,705107;-3,705028;-3,333358;14,403726;17,737084;7,412544;1,421082;-1,921438;;;
;;25/11/2022 21:25;21;DCH;11:19:41;03:56:00;0;0;Peukert_sem_equal;1,911828;-0,950013;0;3,736706;3,736785;-3,736706;-3,393971;14,403726;17,797696;7,473157;2,685064;1,085489;;;
;;25/11/2022 21:27;21;DCH;11:21:41;03:58:00;0;0;Peukert_sem_equal;1,908492;-0,950013;0;3,768309;3,768388;-3,768309;-3,45434;14,403726;17,858065;7,533525;-2,787403;0,487744;;;
;;25/11/2022 21:29;21;DCH;11:23:41;04:00:00;0;0;Peukert_sem_equal;1,905046;-0,949968;0;3,799993;3,800072;-3,799993;-3,514755;14,403726;17,91848;7,593941;-0,640852;1,162921;;;
;;25/11/2022 21:31;21;DCH;11:25:41;04:02:00;0;0;Peukert_sem_equal;1,901376;-0,950013;0;3,831713;3,831791;-3,831713;-3,575123;14,403726;17,978849;7,654309;-1,082136;-1,923673;;;
;;25/11/2022 21:33;21;DCH;11:27:41;04:04:00;0;0;Peukert_sem_equal;1,897485;-0,950013;0;3,863344;3,863422;-3,863344;-3,635203;14,403726;18,038929;7,714389;1,044298;-1,727299;;;
;;25/11/2022 21:35;21;DCH;11:29:41;04:06:00;0;0;Peukert_sem_equal;1,89337;-0,950013;0;3,89504;3,895118;-3,89504;-3,69528;14,403726;18,099005;7,774466;-0,935254;-1,917766;;;
;;25/11/2022 21:37;21;DCH;11:31:41;04:08:00;0;0;Peukert_sem_equal;1,889034;-0,949968;0;3,926689;3,926767;-3,926689;-3,755134;14,403726;18,15886;7,83432;2,868986;-1,950336;;;
;;25/11/2022 21:39;21;DCH;11:33:41;04:10:00;0;0;Peukert_sem_equal;1,884586;-0,949968;0;3,958304;3,958383;-3,958304;-3,814786;14,403726;18,218512;7,893972;0,612753;-0,562621;;;
;;25/11/2022 21:41;21;DCH;11:35:41;04:12:00;0;0;Peukert_sem_equal;1,879916;-0,949968;0;3,989978;3,990057;-3,989978;-3,874405;14,403726;18,278131;7,953591;-0,146084;1,049567;;;
;;25/11/2022 21:43;21;DCH;11:37:41;04:14:00;0;0;Peukert_sem_equal;1,874913;-0,950013;0;4,021698;4,021776;-4,021698;-3,933957;14,403726;18,337682;8,013142;-0,056358;0,371356;;;
;;25/11/2022 21:45;21;DCH;11:39:41;04:15:59;0;0;Peukert_sem_equal;1,869464;-0,949968;0;4,053291;4,05337;-4,053291;-3,993104;14,403726;18,39683;8,07229;0,366247;1,624322;;;
;;25/11/2022 21:47;21;DCH;11:41:41;04:18:00;0;0;Peukert_sem_equal;1,863571;-0,950013;0;4,084983;4,085061;-4,084983;-4,052258;14,403726;18,455983;8,131443;-0,239801;-1,898288;;;
;;25/11/2022 21:49;21;DCH;11:43:41;04:20:00;0;0;Peukert_sem_equal;1,8569;-0,949968;0;4,116651;4,116729;-4,116651;-4,111169;14,403726;18,514895;8,190355;-1,982426;-1,377656;;;
;;25/11/2022 21:51;21;DCH;11:45:41;04:22:00;0;0;Peukert_sem_equal;1,849561;-0,950013;0;4,148368;4,148447;-4,148368;-4,169951;14,403726;18,573676;8,249137;1,26063;1,543058;;;
;;25/11/2022 21:53;21;DCH;11:47:41;04:24:00;0;0;Peukert_sem_equal;1,841333;-0,949968;0;4,180032;4,180111;-4,180032;-4,228386;14,403726;18,632112;8,307572;-2,815821;1,693612;;;
;;25/11/2022 21:55;21;DCH;11:49:41;04:26:00;0;0;Peukert_sem_equal;1,832104;-0,950013;0;4,21167;4,211748;-4,21167;-4,286499;14,403726;18,690224;8,365685;-0,371356;-1,858535;;;
;;25/11/2022 21:57;21;DCH;11:51:41;04:28:00;0;0;Peukert_sem_equal;1,820762;-0,949968;0;4,243306;4,243385;-4,243306;-4,344288;14,403726;18,748013;8,423473;-2,017869;-1,287292;;;
;;25/11/2022 21:59;21;DCH;11:53:41;04:30:00;0;0;Peukert_sem_equal;1,806752;-0,949968;0;4,275038;4,275116;-4,275038;-4,401846;14,403726;18,805572;8,481032;-2,80257;1,633422;;;
;;25/11/2022 22:01;21;DCH;11:55:41;04:32:00;0;0;Peukert_sem_equal;1,789629;-0,949968;0;4,306645;4,306723;-4,306645;-4,458695;14,403726;18,862421;8,537881;1,140889;1,606121;;;
;;25/11/2022 22:03;21;DCH;11:57:41;04:34:00;0;0;Peukert_sem_equal;1,768169;-0,950013;0;4,33836;4,338439;-4,33836;-4,515125;14,403726;18,918851;8,594311;0,345172;-1,305492;;;
;;25/11/2022 22:05;21;DCH;11:59:07;04:35:26;0;0;Peukert_sem_equal;1,749933;-0,950013;0;4,36117;4,361249;-4,36117;-4,555256;14,403726;18,958982;8,634442;1,206986;1,084691;;;
;;25/11/2022 22:05;21;DCH;11:59:07;04:35:26;0;0;Peukert_sem_equal;1,749933;-0,950013;;;;;;;;;;;;;
;;25/11/2022 22:05;22;PAU;11:59:08;00:00:00;0;0;Peukert_sem_equal;1,749822;0;;;;;;;;;;;;;
;;25/11/2022 22:05;22;PAU;11:59:08;00:00:00;0;0;Peukert_sem_equal;1,749822;0;0;4,361238;0,000067;-4,361238;-4,555374;14,403726;18,9591;0,000118;1,310761;1,433695;;;
;;25/11/2022 22:05;22;PAU;11:59:08;00:00:00;0;0;Peukert_sem_equal;1,827678;0;0;4,361238;0,000067;-4,361238;-4,555374;14,403726;18,9591;0,000118;1,310761;1,433695;;;
;;25/11/2022 22:05;22;PAU;11:59:08;00:00:00;0;0;Peukert_sem_equal;1,827678;0;;;;;;;;;;;;;
;;25/11/2022 22:05;24;PAU;11:59:08;00:00:00;0;0;Peukert_sem_equal;1,852807;0;;;;;;;;;;;;;
;;25/11/2022 22:05;24;PAU;11:59:08;00:00:00;0;0;Peukert_sem_equal;1,8577;0;0;0;0,000067;0;-4,555374;14,403726;18,9591;0,000118;1,227102;1,618574;;;
;;25/11/2022 22:35;24;PAU;12:29:08;00:30:00;0;0;Peukert_sem_equal;1,968782;0;0;0;0,000067;0;-4,555374;14,403726;18,9591;0,000118;0,363213;2,131384;;;
;;25/11/2022 22:35;24;PAU;12:29:08;00:30:00;0;0;Peukert_sem_equal;1,968782;0;;;;;;;;;;;;;
;;25/11/2022 22:35;25;MSG;12:29:08;00:30:00;0;0;Peukert_sem_equal;Set IRange: 3;;;;;;;;;;;;;;
;;25/11/2022 22:35;25;CHA;12:29:08;00:00:00;0;0;Peukert_sem_equal;2,016928;0;;;;;;;;;;;;;
;;25/11/2022 22:35;25;CHA;12:29:08;00:00:00;0;0;Peukert_sem_equal;2,023489;1,248179;0;0;0,000067;0;-4,555374;14,403726;18,9591;0,000118;-0,140336;1,016838;;;
;;25/11/2022 22:50;25;CHA;12:44:08;00:15:00;0;0;Peukert_sem_equal;2,210626;2,374944;0,593763;0;0,593831;0,593763;-3,254248;15,704851;18,9591;1,301243;0,768096;1,193894;;;
;;25/11/2022 23:05;25;CHA;12:59:08;00:30:00;0;0;Peukert_sem_equal;2,239648;2,374944;1,187366;0;1,187434;1,187366;-1,933847;17,025252;18,9591;2,621644;0,032889;2,222546;;;
;;25/11/2022 23:20;25;CHA;13:14:08;00:45:00;0;0;Peukert_sem_equal;2,278787;2,374944;1,781159;0;1,781227;1,781159;-0,592884;18,366216;18,9591;3,962608;2,750044;-1,994241;;;
;;25/11/2022 23:35;25;CHA;13:29:08;00:59:59;0;0;Peukert_sem_equal;2,330492;2,375034;2,374996;0;2,375063;2,374996;0,774986;19,734085;18,9591;5,330478;-2,166827;1,441358;;;
;;25/11/2022 23:50;25;CHA;13:44:08;01:15:00;0;0;Peukert_sem_equal;2,406326;2,374944;2,968661;0;2,968728;2,968661;2,178559;21,137658;18,9591;6,734051;1,134343;0,700243;;;
;;26/11/2022 00:05;25;CHA;13:59:08;01:30:00;0;0;Peukert_sem_equal;2,449913;1,746386;3,505425;0;3,505493;3,505425;3,48985;22,448949;18,9591;8,045341;0,121657;-1,005502;;;
;;26/11/2022 00:20;25;CHA;14:14:08;01:45:00;0;0;Peukert_sem_equal;2,450025;1,070887;3,851385;0;3,851452;3,851385;4,337441;23,29654;18,9591;8,892932;-0,411589;-1,904675;;;
;;26/11/2022 00:35;25;CHA;14:29:08;02:00:00;0;0;Peukert_sem_equal;2,450025;0,638217;4,060528;0;4,060596;4,060528;4,849837;23,808936;18,9591;9,405329;0,072483;0,035603;;;
;;26/11/2022 00:44;25;CHA;14:37:56;02:08:48;0;0;Peukert_sem_equal;2,450025;0,474555;4,141508;0;4,141575;4,141508;5,048235;24,007335;18,9591;9,603727;-2,546644;1,64811;;;
;;26/11/2022 00:44;25;CHA;14:37:56;02:08:48;0;0;Peukert_sem_equal;2,450025;0,474555;;;;;;;;;;;;;
;;26/11/2022 00:44;26;MSG;14:37:57;02:08:48;0;0;Peukert_sem_equal;Set IRange: 4;;;;;;;;;;;;;;
;;26/11/2022 00:44;26;CHA;14:37:57;00:00:00;0;0;Peukert_sem_equal;2,416667;-0,000858;;;;;;;;;;;;;
;;26/11/2022 00:44;26;CHA;14:37:57;00:00:00;0;0;Peukert_sem_equal;2,392204;-0,000858;4,141556;0;0,000047;4,141555;5,048351;24,007451;18,9591;0,000116;-2,35937;2,141921;;;
;;26/11/2022 00:59;26;CHA;14:52:57;00:15:00;0;0;Peukert_sem_equal;2,749467;0,949977;4,378989;0;0,237481;4,378988;5,693113;24,652213;18,9591;0,644878;2,079975;1,9853;;;
;;26/11/2022 01:14;26;CHA;15:07:57;00:30:00;0;0;Peukert_sem_equal;2,801283;0,950022;4,616469;0;0,474961;4,616469;6,352553;25,311653;18,9591;1,304318;-0,022831;0,921843;;;
;;26/11/2022 01:25;26;CHA;15:19:22;00:41:25;0;0;Peukert_sem_equal;2,829637;0,950022;4,797388;0;0,65588;4,797388;6,862028;25,821128;18,9591;1,813794;0,134429;1,091556;;;
;;26/11/2022 01:25;26;CHA;15:19:22;00:41:25;0;0;Peukert_sem_equal;2,829637;0,950022;;;;;;;;;;;;;
